"","cbsa_name","cbsa_code","tech_name","lq","div","ubi","KCI","TCI"
"2070","Madison, WI","31540"," audio",18.7968253968254,26,6,53.0413740324112,94.6666666666667
"2071","Madison, WI","31540"," environmental engineering",16.4472222222222,26,9,53.0413740324112,43.2222222222222
"2072","Madison, WI","31540"," health insurance",13.8502923976608,26,8,53.0413740324112,77.25
"2073","Madison, WI","31540"," home health care",13.8502923976608,26,14,53.0413740324112,65.8571428571429
"2074","Madison, WI","31540"," government",13.1577777777778,26,9,53.0413740324112,85.4444444444444
"2075","Madison, WI","31540"," nanotechnology",11.9616161616162,26,15,53.0413740324112,59.1333333333333
"2076","Madison, WI","31540"," personal finance",11.9616161616162,26,9,53.0413740324112,76
"2077","Madison, WI","31540"," hospital",10.8741965105601,26,38,53.0413740324112,27.4473684210526
"2078","Madison, WI","31540"," automotive",6.57888888888889,26,12,53.0413740324112,71.4166666666667
"2079","Madison, WI","31540"," clinical trials",5.37052154195011,26,18,53.0413740324112,52.4444444444444
"2080","Madison, WI","31540"," insurance",5.21100110011001,26,29,53.0413740324112,46.3793103448276
"2081","Madison, WI","31540"," life science",5.01248677248677,26,29,53.0413740324112,36.1379310344828
"2082","Madison, WI","31540"," health diagnostics",4.29057971014493,26,45,53.0413740324112,30.7333333333333
"2083","Madison, WI","31540"," retail technology",3.41760461760462,26,22,53.0413740324112,54.1818181818182
"2084","Madison, WI","31540"," music",3.37378917378917,26,22,53.0413740324112,43.5909090909091
"2085","Madison, WI","31540"," medical",3.31013277428372,26,97,53.0413740324112,16.4742268041237
"2086","Madison, WI","31540"," genetics",2.89181929181929,26,19,53.0413740324112,54.0526315789474
"2087","Madison, WI","31540"," medical device",2.43662551440329,26,60,53.0413740324112,24.3666666666667
"2088","Madison, WI","31540"," mobile apps",2.36013951170902,26,42,53.0413740324112,32.9523809523809
"2089","Madison, WI","31540"," information services",1.55713346482577,26,42,53.0413740324112,28.2857142857143
"2090","Madison, WI","31540"," marketing",1.22969885773624,26,37,53.0413740324112,27.5135135135135
"2091","St. Louis, MO-IL","41180"," electronic health record (ehr)",40.8344827586207,34,5,52.6146314858316,31.4
"2092","St. Louis, MO-IL","41180"," business information systems",29.1674876847291,34,4,52.6146314858316,94
"2093","St. Louis, MO-IL","41180"," music streaming",29.1674876847291,34,6,52.6146314858316,74
"2094","St. Louis, MO-IL","41180","cyber security",29.1674876847291,34,6,52.6146314858316,80.6666666666667
"2095","St. Louis, MO-IL","41180"," drone management",25.5215517241379,34,7,52.6146314858316,63.7142857142857
"2096","St. Louis, MO-IL","41180"," local advertising",25.5215517241379,34,7,52.6146314858316,60.5714285714286
"2097","St. Louis, MO-IL","41180"," consumer lending",22.6858237547893,34,7,52.6146314858316,92.7142857142857
"2098","St. Louis, MO-IL","41180"," diabetes",22.6858237547893,34,6,52.6146314858316,44.6666666666667
"2099","St. Louis, MO-IL","41180"," organic",15.7055702917772,34,7,52.6146314858316,60.4285714285714
"2100","St. Louis, MO-IL","41180"," sales automation",11.3429118773946,34,14,52.6146314858316,66.9285714285714
"2101","St. Louis, MO-IL","41180"," chemical",10.2086206896552,34,15,52.6146314858316,41.0666666666667
"2102","St. Louis, MO-IL","41180"," nanotechnology",9.28056426332288,34,15,52.6146314858316,59.1333333333333
"2103","St. Louis, MO-IL","41180"," email marketing",7.85278514588859,34,13,52.6146314858316,61.6923076923077
"2104","St. Louis, MO-IL","41180"," nutrition",6.80574712643678,34,18,52.6146314858316,51.0555555555556
"2105","St. Louis, MO-IL","41180"," marketing automation",5.88958885941645,34,28,52.6146314858316,47.1785714285714
"2106","St. Louis, MO-IL","41180"," sales",5.67145593869732,34,14,52.6146314858316,52.2857142857143
"2107","St. Louis, MO-IL","41180"," advertising platforms",4.86124794745484,34,13,52.6146314858316,73.3076923076923
"2108","St. Louis, MO-IL","41180"," information services",4.83248316670067,34,42,52.6146314858316,28.2857142857143
"2109","St. Louis, MO-IL","41180"," messaging",4.64028213166144,34,19,52.6146314858316,64.3684210526316
"2110","St. Louis, MO-IL","41180"," electronics",4.5881441301821,34,26,52.6146314858316,46.6538461538462
"2111","St. Louis, MO-IL","41180"," clinical trials",4.16678395496129,34,18,52.6146314858316,52.4444444444444
"2112","St. Louis, MO-IL","41180"," drones",4.16678395496129,34,18,52.6146314858316,59.2222222222222
"2113","St. Louis, MO-IL","41180"," online portals",4.08344827586207,34,21,52.6146314858316,44.1428571428571
"2114","St. Louis, MO-IL","41180"," computer vision",3.34708875070661,34,12,52.6146314858316,58.75
"2115","St. Louis, MO-IL","41180"," digital marketing",3.0025354969574,34,18,52.6146314858316,60.1666666666667
"2116","St. Louis, MO-IL","41180"," crm",2.91674876847291,34,17,52.6146314858316,56.2941176470588
"2117","St. Louis, MO-IL","41180"," analytics",2.83572796934866,34,18,52.6146314858316,60.3333333333333
"2118","St. Louis, MO-IL","41180"," medical device",2.83572796934866,34,60,52.6146314858316,24.3666666666667
"2119","St. Louis, MO-IL","41180"," saas",2.26438906240041,34,59,52.6146314858316,28.4915254237288
"2120","St. Louis, MO-IL","41180"," medical",2.14017205233861,34,97,52.6146314858316,16.4742268041237
"2121","St. Louis, MO-IL","41180"," life science",1.94449917898194,34,29,52.6146314858316,36.1379310344828
"2122","St. Louis, MO-IL","41180"," marketing",1.90815339993555,34,37,52.6146314858316,27.5135135135135
"2123","St. Louis, MO-IL","41180"," computer",1.85611285266458,34,24,52.6146314858316,39.7083333333333
"2124","St. Louis, MO-IL","41180"," health diagnostics",1.10963268365817,34,45,52.6146314858316,30.7333333333333
"2125","Ann Arbor, MI","11460"," battery",64.3586956521739,32,4,52.1805042211965,86
"2126","Ann Arbor, MI","11460"," commercial insurance",64.3586956521739,32,4,52.1805042211965,84.75
"2127","Ann Arbor, MI","11460"," local advertising",32.179347826087,32,7,52.1805042211965,60.5714285714286
"2128","Ann Arbor, MI","11460"," law enforcement",23.403162055336,32,8,52.1805042211965,40.625
"2129","Ann Arbor, MI","11460","aerospace",19.8026755852843,32,12,52.1805042211965,41.4166666666667
"2130","Ann Arbor, MI","11460"," communications infrastructure",17.1623188405797,32,6,52.1805042211965,78.1666666666667
"2131","Ann Arbor, MI","11460"," loyalty programs",12.2587991718427,32,9,52.1805042211965,83.5555555555556
"2132","Ann Arbor, MI","11460"," energy storage",10.2973913043478,32,14,52.1805042211965,49.2142857142857
"2133","Ann Arbor, MI","11460"," lead generation",9.90133779264214,32,13,52.1805042211965,78.3076923076923
"2134","Ann Arbor, MI","11460"," email",8.87706146926537,32,11,52.1805042211965,81.1818181818182
"2135","Ann Arbor, MI","11460"," autonomous vehicles",8.58115942028986,32,13,52.1805042211965,41
"2136","Ann Arbor, MI","11460"," hospital",6.38268056054617,32,38,52.1805042211965,27.4473684210526
"2137","Ann Arbor, MI","11460"," cloud computing",6.20324777370351,32,18,52.1805042211965,61.5
"2138","Ann Arbor, MI","11460","analytics",5.7207729468599,32,30,52.1805042211965,25.6
"2139","Ann Arbor, MI","11460"," genetics",5.65790731008122,32,19,52.1805042211965,54.0526315789474
"2140","Ann Arbor, MI","11460"," drones",5.25377107364685,32,18,52.1805042211965,59.2222222222222
"2141","Ann Arbor, MI","11460"," brand marketing",4.95066889632107,32,12,52.1805042211965,77.0833333333333
"2142","Ann Arbor, MI","11460"," life science",4.90351966873706,32,29,52.1805042211965,36.1379310344828
"2143","Ann Arbor, MI","11460"," developer platform",4.43853073463268,32,25,52.1805042211965,40.72
"2144","Ann Arbor, MI","11460"," developer apis",4.29057971014493,32,13,52.1805042211965,58.9230769230769
"2145","Ann Arbor, MI","11460"," health diagnostics",4.19730623818525,32,45,52.1805042211965,30.7333333333333
"2146","Ann Arbor, MI","11460"," mhealth",3.90052700922266,32,21,52.1805042211965,49.8095238095238
"2147","Ann Arbor, MI","11460"," location based services",3.78580562659847,32,19,52.1805042211965,60.7368421052632
"2148","Ann Arbor, MI","11460"," electronics",2.89252564728872,32,26,52.1805042211965,46.6538461538462
"2149","Ann Arbor, MI","11460"," logistics",2.89252564728872,32,23,52.1805042211965,50
"2150","Ann Arbor, MI","11460"," insurance",2.54885923374946,32,29,52.1805042211965,46.3793103448276
"2151","Ann Arbor, MI","11460"," marketing automation",2.47533444816054,32,28,52.1805042211965,47.1785714285714
"2152","Ann Arbor, MI","11460"," network security",2.3403162055336,32,17,52.1805042211965,49.1764705882353
"2153","Ann Arbor, MI","11460"," cyber security",2.27818391689111,32,16,52.1805042211965,58.125
"2154","Ann Arbor, MI","11460"," medical",2.15878224409808,32,97,52.1805042211965,16.4742268041237
"2155","Ann Arbor, MI","11460"," enterprise software",1.4682592163994,32,45,52.1805042211965,24.6666666666667
"2156","Ann Arbor, MI","11460"," medical device",1.19182769726248,32,60,52.1805042211965,24.3666666666667
"2157","Santa Cruz-Watsonville, CA","42100"," air transportation",69.6588235294118,17,8,51.7847565485456,70.375
"2158","Santa Cruz-Watsonville, CA","42100"," bitcoin",63.3262032085561,17,7,51.7847565485456,89.5714285714286
"2159","Santa Cruz-Watsonville, CA","42100"," law enforcement",63.3262032085561,17,8,51.7847565485456,40.625
"2160","Santa Cruz-Watsonville, CA","42100","aerospace",53.5837104072398,17,12,51.7847565485456,41.4166666666667
"2161","Santa Cruz-Watsonville, CA","42100"," public safety",38.6993464052288,17,11,51.7847565485456,58.3636363636364
"2162","Santa Cruz-Watsonville, CA","42100","cloud computing",36.6625386996904,17,13,51.7847565485456,54.0769230769231
"2163","Santa Cruz-Watsonville, CA","42100"," govtech",25.7995642701525,17,9,51.7847565485456,78.6666666666667
"2164","Santa Cruz-Watsonville, CA","42100"," enterprise applications",18.3312693498452,17,13,51.7847565485456,68.3076923076923
"2165","Santa Cruz-Watsonville, CA","42100"," cryptocurrency",11.2352941176471,17,14,51.7847565485456,62.0714285714286
"2166","Santa Cruz-Watsonville, CA","42100"," data visualization",10.0954816709292,17,16,51.7847565485456,68.6875
"2167","Santa Cruz-Watsonville, CA","42100"," business intelligence",7.91577540106952,17,23,51.7847565485456,42.4347826086956
"2168","Santa Cruz-Watsonville, CA","42100"," predictive analytics",7.10804321728692,17,27,51.7847565485456,46.1111111111111
"2169","Santa Cruz-Watsonville, CA","42100"," computer",6.33262032085561,17,24,51.7847565485456,39.7083333333333
"2170","Santa Cruz-Watsonville, CA","42100"," information services",4.12182387747999,17,42,51.7847565485456,28.2857142857143
"2171","Santa Cruz-Watsonville, CA","42100"," big data",2.21843387036343,17,36,51.7847565485456,37.8888888888889
"2172","Santa Cruz-Watsonville, CA","42100"," machine learning",1.732806555458,17,29,51.7847565485456,37.2758620689655
"2173","Santa Cruz-Watsonville, CA","42100"," medical",1.46035269453693,17,97,51.7847565485456,16.4742268041237
"2174","Tampa-St. Petersburg-Clearwater, FL","45300"," higher education",18.503125,30,7,51.2716645190713,80.7142857142857
"2175","Tampa-St. Petersburg-Clearwater, FL","45300","biopharma",17.4147058823529,30,10,51.2716645190713,73.5
"2176","Tampa-St. Petersburg-Clearwater, FL","45300"," file sharing",15.5815789473684,30,8,51.2716645190713,67.5
"2177","Tampa-St. Petersburg-Clearwater, FL","45300"," personal finance",13.4568181818182,30,9,51.2716645190713,76
"2178","Tampa-St. Petersburg-Clearwater, FL","45300"," mobile advertising",12.8717391304348,30,11,51.2716645190713,91.3636363636364
"2179","Tampa-St. Petersburg-Clearwater, FL","45300"," developer platform",10.2086206896552,30,25,51.2716645190713,40.72
"2180","Tampa-St. Petersburg-Clearwater, FL","45300"," mobile devices",9.2515625,30,15,51.2716645190713,67.7333333333333
"2181","Tampa-St. Petersburg-Clearwater, FL","45300"," search engine",8.00135135135135,30,14,51.2716645190713,70.7142857142857
"2182","Tampa-St. Petersburg-Clearwater, FL","45300"," e-learning",7.79078947368421,30,16,51.2716645190713,71.9375
"2183","Tampa-St. Petersburg-Clearwater, FL","45300"," automotive",7.40125,30,12,51.2716645190713,71.4166666666667
"2184","Tampa-St. Petersburg-Clearwater, FL","45300"," database",7.40125,30,14,51.2716645190713,72
"2185","Tampa-St. Petersburg-Clearwater, FL","45300"," therapeutics",6.57888888888889,30,24,51.2716645190713,39.75
"2186","Tampa-St. Petersburg-Clearwater, FL","45300","analytics",6.57888888888889,30,30,51.2716645190713,25.6
"2187","Tampa-St. Petersburg-Clearwater, FL","45300"," e-commerce platforms",6.29893617021277,30,14,51.2716645190713,67.5714285714286
"2188","Tampa-St. Petersburg-Clearwater, FL","45300"," life science",5.63904761904762,30,29,51.2716645190713,36.1379310344828
"2189","Tampa-St. Petersburg-Clearwater, FL","45300"," restaurants",5.19385964912281,30,22,51.2716645190713,38.8636363636364
"2190","Tampa-St. Petersburg-Clearwater, FL","45300"," mhealth",4.48560606060606,30,21,51.2716645190713,49.8095238095238
"2191","Tampa-St. Petersburg-Clearwater, FL","45300"," location based services",4.35367647058824,30,19,51.2716645190713,60.7368421052632
"2192","Tampa-St. Petersburg-Clearwater, FL","45300"," edtech",4.29057971014493,30,19,51.2716645190713,60.7894736842105
"2193","Tampa-St. Petersburg-Clearwater, FL","45300"," marketing",4.15023364485981,30,37,51.2716645190713,27.5135135135135
"2194","Tampa-St. Petersburg-Clearwater, FL","45300"," social media",3.82,30,26,51.2716645190713,51.1153846153846
"2195","Tampa-St. Petersburg-Clearwater, FL","45300"," ios",3.11631578947368,30,21,51.2716645190713,53.1428571428571
"2196","Tampa-St. Petersburg-Clearwater, FL","45300"," pharmaceutical",2.5969298245614,30,34,51.2716645190713,33.5
"2197","Tampa-St. Petersburg-Clearwater, FL","45300"," medical",2.48259958071279,30,97,51.2716645190713,16.4742268041237
"2198","Tampa-St. Petersburg-Clearwater, FL","45300"," hospital",2.44669421487603,30,38,51.2716645190713,27.4473684210526
"2199","Tampa-St. Petersburg-Clearwater, FL","45300"," finance",1.77275449101796,30,30,51.2716645190713,40.5
"2200","Tampa-St. Petersburg-Clearwater, FL","45300"," information services",1.75177514792899,30,42,51.2716645190713,28.2857142857143
"2201","Tampa-St. Petersburg-Clearwater, FL","45300"," mobile apps",1.32757847533632,30,42,51.2716645190713,32.9523809523809
"2202","Tampa-St. Petersburg-Clearwater, FL","45300"," internet of things",1.29279475982533,30,38,51.2716645190713,35.8684210526316
"2203","Tampa-St. Petersburg-Clearwater, FL","45300"," saas",1.09445471349353,30,59,51.2716645190713,28.4915254237288
"2204","Urban Honolulu, HI","46520"," green building",182.184615384615,13,3,50.9533851927599,95.3333333333333
"2205","Urban Honolulu, HI","46520","advanced materials",151.820512820513,13,6,50.9533851927599,54.5
"2206","Urban Honolulu, HI","46520"," dietary supplements",113.865384615385,13,6,50.9533851927599,51.1666666666667
"2207","Urban Honolulu, HI","46520"," shipping",43.3772893772894,13,10,50.9533851927599,70.6
"2208","Urban Honolulu, HI","46520"," energy management",37.9551282051282,13,12,50.9533851927599,72
"2209","Urban Honolulu, HI","46520"," productivity tools",33.7378917378917,13,9,50.9533851927599,63.7777777777778
"2210","Urban Honolulu, HI","46520"," cannabis",28.4663461538462,13,16,50.9533851927599,63.1875
"2211","Urban Honolulu, HI","46520"," farming",23.3570019723866,13,19,50.9533851927599,31.5789473684211
"2212","Urban Honolulu, HI","46520"," developer platform",15.7055702917772,13,25,50.9533851927599,40.72
"2213","Urban Honolulu, HI","46520"," finance",5.4546292031322,13,30,50.9533851927599,40.5
"2214","Urban Honolulu, HI","46520"," big data",2.90102890739833,13,36,50.9533851927599,37.8888888888889
"2215","Urban Honolulu, HI","46520"," medical",1.90969198516368,13,97,50.9533851927599,16.4742268041237
"2216","Urban Honolulu, HI","46520"," enterprise software",1.73179292190699,13,45,50.9533851927599,24.6666666666667
"2217","Las Vegas-Henderson-Paradise, NV","29820"," app marketing",140.97619047619,14,4,50.3315785822346,108
"2218","Las Vegas-Henderson-Paradise, NV","29820"," pc games",76.8961038961039,14,6,50.3315785822346,74.3333333333333
"2219","Las Vegas-Henderson-Paradise, NV","29820"," public safety",46.9920634920635,14,11,50.3315785822346,58.3636363636364
"2220","Las Vegas-Henderson-Paradise, NV","29820"," video games",38.4480519480519,14,14,50.3315785822346,54
"2221","Las Vegas-Henderson-Paradise, NV","29820"," cannabis",26.4330357142857,14,16,50.3315785822346,63.1875
"2222","Las Vegas-Henderson-Paradise, NV","29820"," industrial automation",24.1673469387755,14,15,50.3315785822346,51.2
"2223","Las Vegas-Henderson-Paradise, NV","29820"," e-commerce platforms",17.9969604863222,14,14,50.3315785822346,67.5714285714286
"2224","Las Vegas-Henderson-Paradise, NV","29820"," music",10.8443223443223,14,22,50.3315785822346,43.5909090909091
"2225","Las Vegas-Henderson-Paradise, NV","29820"," security",7.1682808716707,14,22,50.3315785822346,50.5454545454545
"2226","Las Vegas-Henderson-Paradise, NV","29820"," hospital",6.99055489964581,14,38,50.3315785822346,27.4473684210526
"2227","Las Vegas-Henderson-Paradise, NV","29820"," information services",5.0050718512257,14,42,50.3315785822346,28.2857142857143
"2228","Las Vegas-Henderson-Paradise, NV","29820"," medical device",3.91600529100529,14,60,50.3315785822346,24.3666666666667
"2229","Las Vegas-Henderson-Paradise, NV","29820"," machine learning",2.10412224591329,14,29,50.3315785822346,37.2758620689655
"2230","Las Vegas-Henderson-Paradise, NV","29820"," medical",1.77328541479485,14,97,50.3315785822346,16.4742268041237
"2231","Santa Maria-Santa Barbara, CA","42200"," wireless",57.207729468599,20,7,50.320725615942,66.4285714285714
"2232","Santa Maria-Santa Barbara, CA","42200"," neuroscience",27.0983981693364,20,10,50.320725615942,68.8
"2233","Santa Maria-Santa Barbara, CA","42200","enterprise software",27.0983981693364,20,16,50.320725615942,47.125
"2234","Santa Maria-Santa Barbara, CA","42200"," document management",25.7434782608696,20,11,50.320725615942,64
"2235","Santa Maria-Santa Barbara, CA","42200"," wearables",20.5947826086957,20,14,50.320725615942,46.3571428571429
"2236","Santa Maria-Santa Barbara, CA","42200"," semiconductor",19.0692431561997,20,12,50.320725615942,56.4166666666667
"2237","Santa Maria-Santa Barbara, CA","42200"," augmented reality",17.7541229385307,20,10,50.320725615942,63.6
"2238","Santa Maria-Santa Barbara, CA","42200"," sensor",17.1623188405797,20,14,50.320725615942,66.9285714285714
"2239","Santa Maria-Santa Barbara, CA","42200"," industrial automation",14.7105590062112,20,15,50.320725615942,51.2
"2240","Santa Maria-Santa Barbara, CA","42200"," insurtech",12.5577942735949,20,16,50.320725615942,55.1875
"2241","Santa Maria-Santa Barbara, CA","42200"," telecommunications",10.0954816709292,20,24,50.320725615942,43.9583333333333
"2242","Santa Maria-Santa Barbara, CA","42200"," personal health",9.36126482213439,20,21,50.320725615942,55.3809523809524
"2243","Santa Maria-Santa Barbara, CA","42200"," developer platform",8.87706146926537,20,25,50.320725615942,40.72
"2244","Santa Maria-Santa Barbara, CA","42200"," analytics",7.15096618357488,20,18,50.320725615942,60.3333333333333
"2245","Santa Maria-Santa Barbara, CA","42200"," electronics",5.78505129457743,20,26,50.320725615942,46.6538461538462
"2246","Santa Maria-Santa Barbara, CA","42200"," predictive analytics",5.25377107364685,20,27,50.320725615942,46.1111111111111
"2247","Santa Maria-Santa Barbara, CA","42200"," insurance",5.09771846749892,20,29,50.320725615942,46.3793103448276
"2248","Santa Maria-Santa Barbara, CA","42200"," internet of things",4.4966774254794,20,38,50.320725615942,35.8684210526316
"2249","Santa Maria-Santa Barbara, CA","42200"," medical",2.15878224409808,20,97,50.320725615942,16.4742268041237
"2250","Santa Maria-Santa Barbara, CA","42200"," saas",1.90339950172788,20,59,50.320725615942,28.4915254237288
"2251","Des Moines-West Des Moines, IA","19780"," auto insurance",148.025,15,4,50.1967284665406,98.5
"2252","Des Moines-West Des Moines, IA","19780"," property insurance",123.354166666667,15,5,50.1967284665406,55.4
"2253","Des Moines-West Des Moines, IA","19780","information services",49.3416666666667,15,11,50.1967284665406,47.3636363636364
"2254","Des Moines-West Des Moines, IA","19780"," health insurance",38.9539473684211,15,8,50.1967284665406,77.25
"2255","Des Moines-West Des Moines, IA","19780"," online games",37.00625,15,10,50.1967284665406,76.8
"2256","Des Moines-West Des Moines, IA","19780"," video games",33.6420454545455,15,14,50.1967284665406,54
"2257","Des Moines-West Des Moines, IA","19780"," paas",25.5215517241379,15,13,50.1967284665406,83.9230769230769
"2258","Des Moines-West Des Moines, IA","19780","computer",21.7683823529412,15,23,50.1967284665406,31.1739130434783
"2259","Des Moines-West Des Moines, IA","19780"," therapeutics",16.4472222222222,15,24,50.1967284665406,39.75
"2260","Des Moines-West Des Moines, IA","19780","analytics",16.4472222222222,15,30,50.1967284665406,25.6
"2261","Des Moines-West Des Moines, IA","19780"," insurance",14.6559405940594,15,29,50.1967284665406,46.3793103448276
"2262","Des Moines-West Des Moines, IA","19780"," marketing automation",7.11658653846154,15,28,50.1967284665406,47.1785714285714
"2263","Des Moines-West Des Moines, IA","19780"," medical",1.55162473794549,15,97,50.1967284665406,16.4742268041237
"2264","Des Moines-West Des Moines, IA","19780"," enterprise software",1.40708174904943,15,45,50.1967284665406,24.6666666666667
"2265","Des Moines-West Des Moines, IA","19780"," saas",1.36806839186691,15,59,50.1967284665406,28.4915254237288
"2266","New Haven-Milford, CT","35300"," quantum computing",64.0108108108108,27,4,49.6876136777682,115
"2267","New Haven-Milford, CT","35300"," video chat",40.0067567567568,27,6,49.6876136777682,88.3333333333333
"2268","New Haven-Milford, CT","35300","android",40.0067567567568,27,7,49.6876136777682,22.1428571428571
"2269","New Haven-Milford, CT","35300"," wireless",35.5615615615616,27,7,49.6876136777682,66.4285714285714
"2270","New Haven-Milford, CT","35300","electronics",33.6899004267425,27,13,49.6876136777682,40.7692307692308
"2271","New Haven-Milford, CT","35300"," network hardware",29.0958230958231,27,7,49.6876136777682,80.4285714285714
"2272","New Haven-Milford, CT","35300","banking",29.0958230958231,27,10,49.6876136777682,44
"2273","New Haven-Milford, CT","35300"," neuroscience",16.8449502133713,27,10,49.6876136777682,68.8
"2274","New Haven-Milford, CT","35300"," chemical",16.0027027027027,27,15,49.6876136777682,41.0666666666667
"2275","New Haven-Milford, CT","35300"," semiconductor",11.8538538538539,27,12,49.6876136777682,56.4166666666667
"2276","New Haven-Milford, CT","35300"," database",8.00135135135135,27,14,49.6876136777682,72
"2277","New Haven-Milford, CT","35300"," therapeutics",7.11231231231231,27,24,49.6876136777682,39.75
"2278","New Haven-Milford, CT","35300","analytics",7.11231231231231,27,30,49.6876136777682,25.6
"2279","New Haven-Milford, CT","35300"," ios",6.73798008534851,27,21,49.6876136777682,53.1428571428571
"2280","New Haven-Milford, CT","35300"," clinical trials",6.53171538885825,27,18,49.6876136777682,52.4444444444444
"2281","New Haven-Milford, CT","35300"," telecommunications",6.27556968733439,27,24,49.6876136777682,43.9583333333333
"2282","New Haven-Milford, CT","35300"," personal health",5.81916461916462,27,21,49.6876136777682,55.3809523809524
"2283","New Haven-Milford, CT","35300"," pharmaceutical",5.61498340445709,27,34,49.6876136777682,33.5
"2284","New Haven-Milford, CT","35300"," medical device",4.4451951951952,27,60,49.6876136777682,24.3666666666667
"2285","New Haven-Milford, CT","35300"," renewable energy",4.21123755334282,27,32,49.6876136777682,40.28125
"2286","New Haven-Milford, CT","35300"," messaging",3.63697788697789,27,19,49.6876136777682,64.3684210526316
"2287","New Haven-Milford, CT","35300"," genetics",3.51707751707752,27,19,49.6876136777682,54.0526315789474
"2288","New Haven-Milford, CT","35300"," health diagnostics",3.47884841363102,27,45,49.6876136777682,30.7333333333333
"2289","New Haven-Milford, CT","35300"," predictive analytics",3.26585769442912,27,27,49.6876136777682,46.1111111111111
"2290","New Haven-Milford, CT","35300"," medical",2.68389143860842,27,97,49.6876136777682,16.4742268041237
"2291","New Haven-Milford, CT","35300"," information services",1.89381097073405,27,42,49.6876136777682,28.2857142857143
"2292","New Haven-Milford, CT","35300"," fintech",1.01928042692374,27,37,49.6876136777682,37.7297297297297
"2293","Orlando-Kissimmee-Sanford, FL","36740"," rehabilitation",84.5857142857143,24,3,49.3590786000863,80.3333333333333
"2294","Orlando-Kissimmee-Sanford, FL","36740","biometrics",67.6685714285714,24,5,49.3590786000863,17.6
"2295","Orlando-Kissimmee-Sanford, FL","36740"," same day delivery",56.3904761904762,24,6,49.3590786000863,57.8333333333333
"2296","Orlando-Kissimmee-Sanford, FL","36740"," grocery",28.1952380952381,24,10,49.3590786000863,59.9
"2297","Orlando-Kissimmee-Sanford, FL","36740"," mobile devices",21.1464285714286,24,15,49.3590786000863,67.7333333333333
"2298","Orlando-Kissimmee-Sanford, FL","36740"," video games",15.3792207792208,24,14,49.3590786000863,54
"2299","Orlando-Kissimmee-Sanford, FL","36740"," email marketing",13.0131868131868,24,13,49.3590786000863,61.6923076923077
"2300","Orlando-Kissimmee-Sanford, FL","36740"," paas",11.6669950738916,24,13,49.3590786000863,83.9230769230769
"2301","Orlando-Kissimmee-Sanford, FL","36740"," retail technology",8.78812615955473,24,22,49.3590786000863,54.1818181818182
"2302","Orlando-Kissimmee-Sanford, FL","36740"," food processing",8.25226480836237,24,27,49.3590786000863,47.962962962963
"2303","Orlando-Kissimmee-Sanford, FL","36740"," mobile payments",8.25226480836237,24,16,49.3590786000863,60.3125
"2304","Orlando-Kissimmee-Sanford, FL","36740"," market research",7.04880952380952,24,18,49.3590786000863,42.3333333333333
"2305","Orlando-Kissimmee-Sanford, FL","36740"," natural language processing",7.04880952380952,24,10,49.3590786000863,79.4
"2306","Orlando-Kissimmee-Sanford, FL","36740"," restaurants",5.93583959899749,24,22,49.3590786000863,38.8636363636364
"2307","Orlando-Kissimmee-Sanford, FL","36740"," cloud data services",5.73462469733656,24,14,49.3590786000863,57.8571428571429
"2308","Orlando-Kissimmee-Sanford, FL","36740"," hospital",5.59244391971665,24,38,49.3590786000863,27.4473684210526
"2309","Orlando-Kissimmee-Sanford, FL","36740"," cryptocurrency",5.45714285714286,24,14,49.3590786000863,62.0714285714286
"2310","Orlando-Kissimmee-Sanford, FL","36740"," logistics",3.8016051364366,24,23,49.3590786000863,50
"2311","Orlando-Kissimmee-Sanford, FL","36740"," medical device",3.13280423280423,24,60,49.3590786000863,24.3666666666667
"2312","Orlando-Kissimmee-Sanford, FL","36740"," medical",2.12794249775382,24,97,49.3590786000863,16.4742268041237
"2313","Orlando-Kissimmee-Sanford, FL","36740"," finance",2.02600513259196,24,30,49.3590786000863,40.5
"2314","Orlando-Kissimmee-Sanford, FL","36740"," enterprise software",1.92971211298208,24,45,49.3590786000863,24.6666666666667
"2315","Orlando-Kissimmee-Sanford, FL","36740"," machine learning",1.68329779673063,24,29,49.3590786000863,37.2758620689655
"2316","Orlando-Kissimmee-Sanford, FL","36740"," big data",1.07752502274795,24,36,49.3590786000863,37.8888888888889
"2317","Richmond, VA","40060","finance",59.8080808080808,17,10,49.0725643761815,54.2
"2318","Richmond, VA","40060"," scheduling",54.8240740740741,17,6,49.0725643761815,90.3333333333333
"2319","Richmond, VA","40060"," greentech",41.1180555555556,17,9,49.0725643761815,64.2222222222222
"2320","Richmond, VA","40060"," organic food",41.1180555555556,17,8,49.0725643761815,76.75
"2321","Richmond, VA","40060"," home health care",34.625730994152,17,14,49.0725643761815,65.8571428571429
"2322","Richmond, VA","40060"," nutrition",21.9296296296296,17,18,49.0725643761815,51.0555555555556
"2323","Richmond, VA","40060"," sales automation",18.2746913580247,17,14,49.0725643761815,66.9285714285714
"2324","Richmond, VA","40060"," insurtech",16.0460704607046,17,16,49.0725643761815,55.1875
"2325","Richmond, VA","40060"," predictive analytics",6.71315192743764,17,27,49.0725643761815,46.1111111111111
"2326","Richmond, VA","40060"," robotics",5.87400793650794,17,27,49.0725643761815,41.4444444444444
"2327","Richmond, VA","40060"," hospital",5.43709825528007,17,38,49.0725643761815,27.4473684210526
"2328","Richmond, VA","40060"," health diagnostics",3.57548309178744,17,45,49.0725643761815,30.7333333333333
